"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1344646193914134531","https://twitter.com/__mharrison__/status/1344646193914134531","@tyler What's the proper ratio of BTC to ETH? 🤔","2020-12-31 14:06 +0000","279.0","1.0","0.0035842293906810036","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344526148139532290","https://twitter.com/__mharrison__/status/1344526148139532290","@_MariaPetrova @louisnicholls_ @profgalloway @section_four I like PPP. There are many people who just want free things. They horde but never benefit... just keep hording FREE things...","2020-12-31 06:09 +0000","24.0","1.0","0.041666666666666664","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344523800633720832","https://twitter.com/__mharrison__/status/1344523800633720832","@_MariaPetrova @louisnicholls_ @profgalloway @section_four I'm not sold on the anyone who asks idea. People don't value what they didn't pay for. (I have data to prove that with my completions)","2020-12-31 06:00 +0000","55.0","3.0","0.05454545454545454","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344522745887952896","https://twitter.com/__mharrison__/status/1344522745887952896","@svpino Hence my courses in Python and pandas...","2020-12-31 05:56 +0000","606.0","16.0","0.026402640264026403","0.0","1.0","5.0","7.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344519439639740416","https://twitter.com/__mharrison__/status/1344519439639740416","@louisnicholls_ I have a discount code that I give for those who are discouraged with the price (be it from other countries, students, or impacted by loss of employment)","2020-12-31 05:43 +0000","32.0","1.0","0.03125","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344519175666995201","https://twitter.com/__mharrison__/status/1344519175666995201","@louisnicholls_ The service providers are never going to implement it for fear of losing $... However, I think this fear is wrong.","2020-12-31 05:42 +0000","326.0","6.0","0.018404907975460124","0.0","2.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344493055106191360","https://twitter.com/__mharrison__/status/1344493055106191360","@gaganbiyani What are your best tips? 🤔","2020-12-31 03:58 +0000","395.0","17.0","0.043037974683544304","0.0","0.0","0.0","16.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344492719821864960","https://twitter.com/__mharrison__/status/1344492719821864960","@jackbutcher Going to make a lot of small bets next year","2020-12-31 03:56 +0000","249.0","1.0","0.004016064257028112","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344457645332209664","https://twitter.com/__mharrison__/status/1344457645332209664","Don't miss this!

Just went through @svpino's Twitter course. 🤯

Highly recommended. I'm going to be using some of his analysis ideas for a hands-on Pandas course in 2021! 💪 

https://t.co/L8WZK8beEl","2020-12-31 01:37 +0000","16027.0","241.0","0.015037124851812566","2.0","0.0","16.0","90.0","73.0","0.0","60.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344452708590206978","https://twitter.com/__mharrison__/status/1344452708590206978","@anthilemoon @mariepoulin Sorry, I was going to say something snarkier, like ""Benford's law in action!"" 😉","2020-12-31 01:17 +0000","639.0","14.0","0.02190923317683881","0.0","1.0","0.0","9.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344452310525595648","https://twitter.com/__mharrison__/status/1344452310525595648","@yongfook @bannerbearHQ That's amazing! 👍","2020-12-31 01:16 +0000","158.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344452094552469505","https://twitter.com/__mharrison__/status/1344452094552469505","@anthilemoon @mariepoulin You are the average of the 5 people you hang out with... they will pull you down or lift you up","2020-12-31 01:15 +0000","636.0","8.0","0.012578616352201259","0.0","1.0","2.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344451901954301954","https://twitter.com/__mharrison__/status/1344451901954301954","@ramalhoorg Not offending me, so no offense taken 😉","2020-12-31 01:14 +0000","202.0","8.0","0.039603960396039604","0.0","0.0","2.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344451670562914304","https://twitter.com/__mharrison__/status/1344451670562914304","@anthilemoon @mariepoulin Regression to the mean!💪🚀","2020-12-31 01:13 +0000","2659.0","16.0","0.006017299736743136","0.0","2.0","3.0","3.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344451046060429319","https://twitter.com/__mharrison__/status/1344451046060429319","@ramalhoorg what about a)? 😉","2020-12-31 01:11 +0000","282.0","3.0","0.010638297872340425","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344450833681764354","https://twitter.com/__mharrison__/status/1344450833681764354","@nhumrich 🤷‍♀️","2020-12-31 01:10 +0000","209.0","4.0","0.019138755980861243","0.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344442573692178435","https://twitter.com/__mharrison__/status/1344442573692178435","@_WaylonWalker @svpino You probably bought the same one I did... this is much more  actionable... I'm going to actually do a deep dive (w/ Python/pandas) on my Tweets now.","2020-12-31 00:37 +0000","143.0","14.0","0.0979020979020979","1.0","0.0","4.0","4.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344440323783606273","https://twitter.com/__mharrison__/status/1344440323783606273","@svpino My first animated response... (never saw that before) https://t.co/FdxaxPDDkb","2020-12-31 00:28 +0000","125.0","5.0","0.04","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","33","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
