"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1331062662101254144","https://twitter.com/__mharrison__/status/1331062662101254144","@thecybervalk I thought you were joking with me. You have the model m of chairs!","2020-11-24 02:30 +0000","552.0","10.0","0.018115942028985508","0.0","0.0","8.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331039722437705728","https://twitter.com/__mharrison__/status/1331039722437705728","@thecybervalk Awesome! You have ""the chair"" too? Would love to see a pic 😉🪑","2020-11-24 00:59 +0000","1293.0","12.0","0.009280742459396751","0.0","1.0","5.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331039079849312256","https://twitter.com/__mharrison__/status/1331039079849312256","Conclusive proof that CNN is fake news! The homepage currently violates Benford's. Too many 3's!😉 https://t.co/OIozs1BfI0","2020-11-24 00:57 +0000","1788.0","206.0","0.11521252796420582","0.0","0.0","4.0","4.0","0.0","0.0","23.0","0.0","0","0","0","0","0","175","175","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331029092540448770","https://twitter.com/__mharrison__/status/1331029092540448770","@bascule Prefer my 40in 4k tv... https://t.co/7y1Y50htwg","2020-11-24 00:17 +0000","13447.0","4065.0","0.3022979103145683","4.0","11.0","52.0","55.0","45.0","0.0","109.0","0.0","0","0","0","0","0","3789","3789","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331024907237429251","https://twitter.com/__mharrison__/status/1331024907237429251","Here are some of the topics: 
🐍functions
🐍looping
🐍string methods
🐍environments
🐍project layout
🐍TDD
🐍generators
🐍pytest fixtures
🐍3rd party libraries
🐍mocking
🐍refactoring to classes
🐍command line apps
🐍and some stats...","2020-11-24 00:00 +0000","1286.0","33.0","0.025660964230171075","1.0","0.0","19.0","2.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331015363484532737","https://twitter.com/__mharrison__/status/1331015363484532737","Worked on a new course today. This is a best-practice Python project course... Start from nothing, build up a nice tool, discuss pros/cons along the way. 🐍💪","2020-11-23 23:22 +0000","2976.0","193.0","0.0648521505376344","0.0","1.0","45.0","22.0","0.0","0.0","125.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331014951943606272","https://twitter.com/__mharrison__/status/1331014951943606272","@dasmodeler I always go over this jargon in my course. Say hello to your friend ""standardization""...","2020-11-23 23:21 +0000","83.0","1.0","0.012048192771084338","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331014769608822784","https://twitter.com/__mharrison__/status/1331014769608822784","@stephen_walter @TheBeehiveHQ You know I'm going to keep calling this out 😉 #utaheditor","2020-11-23 23:20 +0000","36.0","2.0","0.05555555555555555","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331008193409863682","https://twitter.com/__mharrison__/status/1331008193409863682","I'm grateful for Crown Burgers! #givethanks https://t.co/pxDXGxmAgB","2020-11-23 22:54 +0000","1208.0","9.0","0.0074503311258278145","0.0","1.0","2.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331006865023459328","https://twitter.com/__mharrison__/status/1331006865023459328","@morgantdav Ouch... You said it!","2020-11-23 22:49 +0000","61.0","2.0","0.03278688524590164","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331006394334552064","https://twitter.com/__mharrison__/status/1331006394334552064","@morgantdav (You need to check out my recent replies, you would probably get what I'm saying 😉)","2020-11-23 22:47 +0000","112.0","5.0","0.044642857142857144","0.0","1.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331006052154818561","https://twitter.com/__mharrison__/status/1331006052154818561","@TheBeehiveHQ Someone has a branding issue. Do you go to Cubby, Five Guy, Trader Joe, Valter, Spit, McDonald...","2020-11-23 22:45 +0000","1032.0","26.0","0.025193798449612403","1.0","2.0","0.0","1.0","0.0","0.0","19.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331004690134306816","https://twitter.com/__mharrison__/status/1331004690134306816","What is something that 90+% when someone refers to it they refer to the incorrect name?","2020-11-23 22:40 +0000","2329.0","155.0","0.06655216831258051","0.0","6.0","1.0","14.0","0.0","0.0","134.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331004155482161152","https://twitter.com/__mharrison__/status/1331004155482161152","@TheBeehiveHQ I guess I'll die on this hill. I don't know what ""Crown Burger"" is...","2020-11-23 22:38 +0000","405.0","6.0","0.014814814814814815","0.0","2.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330977187919323136","https://twitter.com/__mharrison__/status/1330977187919323136","@LukeGundy Did Little Acorn turn into an Indian joint?","2020-11-23 20:51 +0000","278.0","1.0","0.0035971223021582736","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330955993161744385","https://twitter.com/__mharrison__/status/1330955993161744385","@omarsar0 Missing hardware/GPU?","2020-11-23 19:26 +0000","1895.0","20.0","0.010554089709762533","0.0","1.0","6.0","8.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330939003390988289","https://twitter.com/__mharrison__/status/1330939003390988289","@sysop408 @CreativGriffin Emacs and window management","2020-11-23 18:19 +0000","45.0","1.0","0.022222222222222223","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330936958055374849","https://twitter.com/__mharrison__/status/1330936958055374849","@sysop408 @CreativGriffin Thanks 🙏
Those are extra buttons for the mouse (4/5) that I have programmed.","2020-11-23 18:11 +0000","40.0","8.0","0.2","0.0","1.0","1.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330913342152531968","https://twitter.com/__mharrison__/status/1330913342152531968","@mjasay @monadic @kubernetesio Multitasker. Love to see that Zoom background!","2020-11-23 16:37 +0000","308.0","5.0","0.016233766233766232","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330912059836358656","https://twitter.com/__mharrison__/status/1330912059836358656","@jeff_mayse @CreativGriffin If you don't like to walk, here's a hack. Drink water... you will be forced to walk when nature calls","2020-11-23 16:32 +0000","34.0","6.0","0.17647058823529413","0.0","1.0","2.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330911698119663616","https://twitter.com/__mharrison__/status/1330911698119663616","🤯📊 https://t.co/7J4j2Hnv56","2020-11-23 16:30 +0000","949.0","3.0","0.003161222339304531","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330911005363249164","https://twitter.com/__mharrison__/status/1330911005363249164","The Pandas 1.x Cookbook is one of the best-selling and most highly ranked Pandas books on Amazon. The worst review is about the index. Found out that the publisher is going to revamp the index! 🐼💪👍

https://t.co/u6TBEtaJox","2020-11-23 16:28 +0000","826.0","26.0","0.031476997578692496","0.0","0.0","5.0","2.0","15.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330909735864868865","https://twitter.com/__mharrison__/status/1330909735864868865","This is making me hungry... but great viz tips. 🤯📊 https://t.co/Mq7j5rTgxr","2020-11-23 16:23 +0000","962.0","2.0","0.002079002079002079","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330906052053803011","https://twitter.com/__mharrison__/status/1330906052053803011","@jeff_mayse @CreativGriffin I aim to please 😉🙏","2020-11-23 16:08 +0000","22.0","3.0","0.13636363636363635","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330903217442410497","https://twitter.com/__mharrison__/status/1330903217442410497","@CreativGriffin Standing desk, ergonomics in general, ergo keyboard, yoga, walking... https://t.co/k0eoNV5mER","2020-11-23 15:57 +0000","924.0","134.0","0.14502164502164502","0.0","3.0","9.0","0.0","0.0","0.0","10.0","0.0","0","0","0","0","0","112","112","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
